숫자0부터 시작,시/도속성,지역속성,분류,가게명칭,위도,경도,주소,가게 전화,운영시간,예상 소요시간,사진폴더 이름,설명, #해시태그 5가지
P190418000083,1,607,10000000,무스쿠스 건대점,37.5405952,127.0713778,서울특별시 광진구 화양동 4-20,02-2218-4500,11:30 ~ 21:30(Break time 15:20 ~ 17:40),90,010607_무스쿠스 건대점,깔끔하고 분위기 좋은 인테리어로 뷔페 집이다.,무스쿠스 건대점 뷔페 깔끔 분위기
P190418000084,1,607,10000000,참숯벽돌집,37.5421783,127.0702946,서울특별시 광진구 화양동 8-12,02-469-1223,17:00 ~ 02:00,50,010607_참숯벽돌집,"한우, 블랭앵거스 등 소고기를 참숯에 구워먹을 수 있는 고기집이다.",한우 블랙앵거스 소고기 참숯 건대입구
P190418000085,1,607,10000000,오리식당,37.5446399,127.0726127,서울특별시 광진구 화양동 2-11,02-499-9252,16:00 ~ 01:00,60,010607_오리식당,다양한 오리고기들을 먹을 수 있는 오리식당이다.,오리 고기 훈제 동치미 건대중문
P190418000086,1,605,10000000,바나바나,37.5401091,127.0674252,서울특별시 광진구 자양동 9-31,02-466-9997,11:30 ~ 22:30,50,010605_바나바나,피자와 떡볶이를 맛볼 수 있는 곳이다.,분식 떡볶이 피자 새우 건대입구
P190418000087,1,605,10000000,벨피아또,37.5387765,127.0710831,서울특별시 광진구 자양동 227-342,02-446-0006,11:30 ~ 22:00(Break time 15:00 ~ 17:30),50,010605_벨피아또,건대 파스타 맛집으로 소개팅하기 좋은 레스토랑이다.,점심 저녁 코스메뉴 파스타 리조또
P190418000088,1,607,10000000,홍대돈부리 건대점,37.5439271,127.072032,서울특별시 광진구 화양동 2-39,02-461-0320,11:30 ~ 21:30,40,010607_홍대돈부리 건대점,"일본 가정식 덮밥 전문점으로 가츠동, 사케동 등 다양한 덮밥과 우동, 고로케가 준비되어 있다.",덮밥 우동 고로케 더블가츠동 건대중문
P190418000089,1,605,10000000,매드포갈릭 건대스타시티점,37.5376127,127.0726183,서울특별시 광진구 자양동 227-7,02-447-8457,11:30 ~ 22:00(Last Order 21:00),50,010605_매드포갈릭 건대스타시티점,"갈릭, 요리에 마늘을 더한 요리들이 주이며 다양한 메뉴들이 마련되어 있고 깔끔한 분위기의 음식점이다.",갈릭 깔끔함 파스타 스테이크 건대스타시티
P190418000090,1,607,10000000,곱창집,37.5422151,127.0696282,서울특별시 광진구 화양동 9-76,02-499-9297,18:00 ~ 02:00,60,010607_곱창집,곱창을 전문적으로 판매하는 곳으로 후라이도 무한리필 이어서 입이 심심하지 않다.,계란 곱창 모듬 옛날소시지 건국대 
P190418000091,1,602,10000000,황금손가락초밥,37.5351853,127.0916313,서울특별시 광진구 구의동 593-13,02-453-3599,11:30 ~ 24:00,50,010602_황금손가락초밥,"초밥으로 유명한 맛집으로 초밥을 시키면 우동과 게맛살, 감자튀김이 기본으로 나올 정도로 서비스도 좋다.",초밥 우동 튀김 포장 강변역
P190418000094,1,607,10000000,순곱이네 건대점,37.5425458,127.0700846,서울특별시 광진구 화양동 11-16,02-462-1113,17:00 ~ 01:30,60,010607_순곱이네 건대점,곱창 전골로 사람들이 줄을 서서 기다릴정도로 유명하며 소주한잔 하기 좋다.,순대 곱창 전골 소주 건국대
P190418000095,1,607,10000000,고기굽는놈,37.5412873,127.0694315,서울특별시 광진구 화양동 8-29,02-462-8821,15:00 ~ 01:00(주말 12:00 ~ 01:00),60,010607_고기굽는놈,다양한 고기들을 참숯에 구워서 먹을 수 있다.,고기 숯불구이 갈비살 가성비 건대중문
P190418000096,1,605,10000000,라화쿵푸건대점,37.5390264,127.0668933,서울특별시 광진구 자양동 9-5,02-462-7778,00:00 ~ 24:00,40,010605_라화쿵부건대점,"마라탕이 먹고 싶을 때, 쌀국수가 먹고 싶을 때, 갈 수 있는 음식점이다.",마라탕 쌀국수 중국식 셀프 건대입구
P190418000097,1,607,10000000,사시미,37.5413467,127.0702184,서울특별시 광진구 화양동 8-92,02-465-3222,16:00 ~ 05:00,90,010607_사시미,사시미를 주로 하는 술집으로 회를 곁들인 술 한잔 하기 좋다.,광어 연어 횟집 소주 건대입구
P190418000098,1,607,10000000,조선의한우 건국대점,37.5411479,127.0691277,서울특별시 광진구 화양동 9-86,02-6111-9350,11:00 ~ 02:00,70,010607_조선의한우 건국대점,"국내산 한우를 다루는 고기집으로, 한우라는 단어만으로 모든 맛이 설명된다.",한우 특별한날 소고기 불맛 서비스
P190418000099,1,603,10000000,동물원옆돈까스,37.5533068,127.0770686,서울특별시 광진구 군자동 27-3,02-462-5611,11:30 ~ 21:00,40,010603_동물원옆돈까스,어린이대공원 옆에 있는 수제돈까스 전문점이다.,치즈 돈까스 동물원옆 포장 어린이대공원
P190418000100,1,605,10000000,그남자의덮밥,37.5325759,127.0679308,서울특별시 광진구 자양동 855,070-8801-3177,11:30 ~ 21:00(Break time 15:00 ~ 16:00),40,010605_그남자의덮밥,"덮밥 메뉴는 4가지로, 주문과 동시에 조리되어 맛있으며 혼밥하기에도 좋은 곳이다.",통삼구이 불삼구이 새우튀김 덮밥 뚝섬유원지역
P190418000101,1,602,10000000,마냐나 루프탑,37.5414773,127.0949192,서울특별시 광진구 구의동 201-8,02-446-8222,15:00 ~ 23:30(주말 12:00 ~ 23:30),60,010602_마냐나 루프탑,"바베큐와 와인, 맥주를 루프탑에서 분위기 있게 느낄 수 있다.",바베큐 와인 루프탑 분위기 구의역
P190418000102,1,606,10000000,마루샤브 아차산점,37.5541747,127.0879965,서울특별시 광진구 중곡동 116-7,02-454-3300,11:30 ~ 21:30(Break time 15:30 ~ 17:30),50,010606_마루샤브 아차산점,다양한 샐러드바 음식들과 샤브샤브가 준비되어 있는 무한리필 집이다.,무한리필 샤브샤브 샐러드바 깨끗 아차산역
P190418000104,1,607,10000000,황소곱창 건대점,37.5427062,127.0699763,서울특별시 광진구 화양동 9-24,02-467-2270,17:00 ~ 02:00,60,010607_황소곱창 건대점,한우 수제 곱창으로 맛있는 녀석들에 나올 정도로 유명한 맛집이다.,한우 곱창 맛있는녀석들 건대입구 소주한잔
P190418000106,1,607,10000000,그릴몬스터,37.5433597,127.0705804,서울특별시 광진구 화양동 12-34,02-461-9596,11:00 ~ 22:30,20,010607_그릴몬스터,다양한 샌드위치를 즐길 수 있는 그릴몬스터로 이것이 간식이라기보다 요리라고 할 수 있다.,샌드위치 그릴치즈 체다치즈 간편식 건대입구
P190418000107,1,605,10000000,돈돈정 건대점,37.5404241,127.0673134,서울특별시 광진구 자양동 8-19,02-461-1601,10:00 ~ 22:00,40,010605_돈돈정 건대점,일본 가정식 집으로 돈부리가 맛있는 곳이다.,돈부리 가정식 라멘 화로구이 건대입구
P190501000013,1,607,10000000,영동교집,37.5408441,127.070357,서울특별시 광진구 화양동 5-71,02-461-1818,12:00 ~ 01:00,50,010607_영동교집,지금은 냉삼시대! 삼겹살과 껍데기를 팔며 인테리어도 깔끔하다.,냉삼 삼겹살 껍데기 건대입구 흑삼겹
P190501000014,1,605,10000000,팬케익팬트리,37.5318436,127.0679682,서울특별시 광진구 자양3동 854,02-467-3888,10:30 ~ 22:00(월요일 휴무),50,010605_팬케익팬트리,뚝섬유원지역 근처에 있는 브런치카페로 특히 팬케익이 맛있다.,브런치 팬케익 바비큐 뚝섬유원지 카페
P190501000015,1,607,10000000,마당족발,37.546289,127.0733775,서울특별시 광진구 화양동 111-119,02-468-3030,12:00 ~ 24:00(주말 12:00 ~ 01:00),70,010607_마당족발,건대에 있는 족발집으로 안에 야외테라스도 있으며 옛날 분위기 느낌의 인테리어이다.,족발 마당 테라스 보쌈 어린이대공원역
P190501000016,1,607,10000000,김부삼 건대점,37.5419988,127.0707613,서울특별시 광진구 화양동 5-28,02-461-0804,12:00 ~ 01:30(주말 12:00 ~ 02:30),50,010607_김부삼 건대점,저렴한 가격에 생고기를 먹을 수 있는 곳으로 삼겹살부터 항정살까지 마련되어 있다.,삼겹살 항정살 돼지고기 저렴 건대입구
P190501000017,1,607,10000000,왕관치킨새우닭발,37.5416669,127.0669565,서울특별시 광진구 화양동 48-31,02-461-9145,16:00 ~ 03:00(일요일 휴무),80,010607_왕관치킨새우닭발,"치킨과 오징어의 조합, 통오징어튀김이 짱짱 맛있다.",치킨 오징어 누룽지 맵기선택 건대입구
P190501000019,1,607,10000000,T.G.I. 프라이데이스 건대스타시티점,37.5406496,127.0714118,서울특별시 광진구 화양동 4-20,02-2218-4535,11:30 ~ 21:30,50,010607_T.G.I. 프라이데이스 건대스타시티점,"패밀리레스토랑의 T.G.I.로 스테이크, 파스타가 맛있다.",T.G.I 스파게티 스테이크 스타시티 건대입구
P190501000021,1,602,10000000,대양참치구의점,37.5385287,127.0887789,서울특별시 광진구 구의동 243-2,02-455-8087,17:00 ~ 23:00,90,010602_대양참치구의점,구의역에 있는 숙성참치 무한리필 집으로 화요일날은 머리를 잡는 날이다.,참치회 무한리필 화요일 숙성 구의역
P190501000022,1,607,10000000,두끼떡볶이 건대점,37.5404666,127.0701365,서울특별시 광진구 화양동 6-2,02-462-7792,11:00 ~ 22:00,90,010607_두끼떡볶이 건대점,"떡볶이, 튀김, 오뎅, 순대, 라면 등을 다양한 소스로 맛볼 수 있는 무한리필 집이다.",떡볶이 순대 오뎅 무한 건대입구
P190501000023,1,607,10000000,주먹구구,37.5469318,127.074404,서울특별시 광진구 화양동 111-72,02-446-2244,16:00 ~ 01:00,60,010607_주먹구구,가성비 좋게 맛있는 주먹 갈비를 먹을 수 있는 곳으로 다른 부위들도 존재한다.,주먹갈비 고기 갈비살 삼겹살 어린이대공원역
P190501000025,1,605,10000000,계탄집 본점,37.534219,127.0677712,서울특별시 광진구 자양동 553-264,02-464-6804,17:00 ~ 01:00(주말 12:00 ~ 01:00),60,010605_계탄집 본점,직화 숯불닭갈비 전문점으로 국내산 생닭만을 이용하며 육즙이 정말 맛있다.,숯불 닭갈비 직화 육즙 뚝섬유원지역
P190501000027,1,602,10000000,고고기,37.5404202,127.0939554,서울특별시 광진구 구의동 212-3,02-454-0092,11:00 ~ 24:00,50,010602_고고기,동물복지인증 농장에서 키우는 친환경 무항생제 돼지고기 집으로 원육 그대로의 맛을 느낄 수 있다.,친환경 삼겹살 오감 한우 구의역
P190501000029,1,603,10000000,킹왕짱쪽갈비,37.5577089,127.0760885,서울특별시 광진구 군자동 467-13,02-444-0688,17:00 ~ 01:00(일요일 휴무),50,010603_킹왕짱쪽갈비,"쪽갈비, 주먹밥, 라면이 맛있는 이곳, 숯불에 구워먹어 더욱 맛있다.",라면 숯불 쪽갈비 식빵 군자역
P190501000031,1,607,10000000,육회공작소 건대점,37.5416308,127.0670533,서울특별시 광진구 화양동 48-20,02-466-7975,14:00 ~ 05:00,90,010607_육회공작소 건대점,다양한 육회들을 맛볼 수 있는 곳이다.,육회 소주 사시미 한입한잔 건대입구역
P190501000032,1,604,10000000,구공탄곱창,37.555878,127.0802534,서울특별시 광진구 능동 223-32,02-447-6219,17:00 ~ 03:00,60,010604_구공탄곱창,"숙성 막창, 곱창 전문 점이다.",막창 곱창 만천원 볶음밥 군자역
P190501000033,1,607,10000000,능동샐러드,37.5429772,127.0713195,서울특별시 광진구 화양동 3-61,070-8836-4453,10:30 ~ 21:30(Break time 15:00 ~ 16:30 / 일요일 휴무),40,010607_능동샐러드,다이어트 할 때 맛있는 샐러드를 먹고 싶을때 찾아가는 곳이다.,샐러드 다이어트 가벼운 한끼 건대입구
P190501000034,1,603,10000000,뱃놈,37.548153,127.0729449,서울특별시 광진구 군자동 373-9,010-4208-5412,16:00 ~ 01:30(금토 15:00 ~ 02:30 / 일요일 휴무),70,010603_뱃놈,조개구이와 찜이 맛있는 곳으로 인기가 많아 사람들이 많이 찾아간다.,조개 구이 찜 5인이하 어린이대공원역
P190501000036,1,605,10000000,포몬스 건대점,37.540995,127.0664195,서울특별시 광진구 자양동 8-3,02-461-1721,00:00 ~ 24:00,50,010605_포몬스 건대점,"쌀국수, 월남쌈이 맛있는 음식점이다.",쌀국수 월남쌈 숙주 베트남 건대입구
P190501000038,1,605,10000000,원보양꼬치,37.5397367,127.0643169,서울특별시 광진구 자양동 16-37,02-467-7771,13:00 ~ 03:00,50,010605_원보양꼬치,다양한 양꼬치들을 자동으로 돌아가는 불판 위에 구워먹는 양꼬치 전문점이다.,양꼬치 꿔바로우 유린기 양갈비 건대입구
P190501000039,1,602,10000000,모리참치,37.5504571,127.0909299,서울특별시 광진구 구의동 54-20,02-455-5959,11:30 ~ 24:00(Break time 15:30 ~ 16:30),50,010602_모리참치,"1층은 모리참치, 2층은 이자카야로 술을 곁들이기에 좋다.",참치 초밥 메로구이 이자카야 아차산역
P190501000040,1,607,10000000,홍&뽕,37.5465839,127.0671827,서울특별시 광진구 화양동 24-34,02-464-2966,12:00 ~ 24:00,50,010607_홍&뽕,"무한리필 닭도리탕, 감자탕이 있고 갈비탕에는 문어를 넣어주는 아무 푸짐한 집이다.",무한리필 닭도리탕 감자탕 문어 갈비탕
P190501000041,1,604,10000000,돈수작,37.5562178,127.0799222,서울특별시 광진구 능동 220-12,02-455-4535,15:00 ~ 03:00,50,010604_돈수작,족발과 보쌈을 맛 볼 수 있는 곳으로 군자역 맛집이다.,족발 보쌈 조개탕 군자역 포장
P190501000042,1,605,10000000,소성공자 샤브샤브,37.5398838,127.0638851,서울특별시 광진구 자양동 16-26,02-461-9888,12:00 ~ 24:00,50,010605_소성공자 샤브샤브,훠궈가 맛있는 집으로 메뉴가 매우 다양하다.,훠궈 소스제조 꿔바로우 샤브샤브 건대입구역
P190501000043,1,607,10000000,어사랑횟집,37.5467546,127.0668179,서울특별시 광진구 화양동 24-1,02-464-3337,15:00 ~ 02:00(월요일 휴무),50,010607_어사랑횟집,"다양한 횟감뿐만 아닌 랍스타, 대게까지 있는 곳이다.",광어 우럭 대게 랍스타 건대입구
P190501000045,1,602,10000000,이번지깡통집 구의점,37.5379346,127.0866351,서울특별시 광진구 구의동 243-6,02-453-9283,12:00 ~ 24:00,50,010602_이번지깡통집 구의점,삼겹살을 시키면 샤브샤브가 공짜?! 든든한 한끼를 고기로 채울 수 있다.,고기집 삼겹살 샤브샤브 가성비 구의역
P190501000047,1,607,10000000,꼼주,37.5426543,127.0691033,서울특별시 광진구 화양동 9-50,010-5137-1675,17:00 ~ 02:00,50,010607_꼼주,"막창을 숯불에 구워서 주는 막창, 닭발, 꼼장어 맛집이다.",숯불 막창 꼼장어 주먹밥 건대입구
P190501000050,1,607,10000000,램스타,37.542087,127.0696049,서울특별시 광진구 화양동 9-80,02-499-7416,16:00 ~ 01:00,50,010607_램스타,"숙성된 양꼬치, 양갈비 등 양고기를 먹을 수 있는 음식점이다.",양꼬치 양갈비 하얼빈 건대입구 숙성고기
P190501000052,1,606,10000000,장군갈비,37.5547181,127.08812,서울특별시 광진구 중곡동 117-11,02-447-3479,11:00 ~ 22:00,50,010606_장군갈비,30년 전통의 고기집으로 한우의 맛을 느낄 수 있다.,한우 갈비 30년전통 점심특선 아차산역
P190501000053,1,605,10000000,한양중식,37.5411175,127.0660706,서울특별시 광진구 자양동 17-1,070-7718-1221,11:00 ~ 22:00(Break time 15:30 ~ 17:00),40,010605_한양중식,세련된 중국식당으로 적당한 가격에 분위기 있게 맛 볼 수 있다.,탕수육 칠리새우 분위기 세련된 커먼그라운드
P190501000054,1,605,10000000,육광 본점,37.5368014,127.0813387,서울특별시 광진구 자양동 219-18,02-446-5565,11:30 ~ 23:30,50,010605_육광 본점,몸에 좋은 이베리코 흑돼지를 맛볼 수 있으며 직원분이 직접 구워주어 더 맛있다.,흑돼지 서비스 두꺼운 삼겹살 구의역
P190501000055,1,607,10000000,모다미육,37.5475263,127.0672773,서울특별시 광진구 화양동 23-7,010-8571-7970,11:30 ~ 23:00,70,010607_모다미육,저온에 숙성시킨 소고기와 와인을 같이 맛볼 수 있다.,침지숙성 소고기 와인 분위기 어린이대공원역
P190501000056,1,602,10000000,라비올리,37.5525797,127.0906585,서울특별시 광진구 구의동 52-15,02-499-4252,11:30 ~ 21:30,50,010602_라비올리,가성비 좋게 파스타와 피자를 맛볼 수 있다.,파스타 피자 가성비 세트 아차산역
P190501000057,1,605,10000000,사보텐 건대스타시티점,37.5376127,127.0726183,서울특별시 광진구 자양동 227-7,02-452-4510,11:00 ~ 22:00,40,010605_사보텐 건대스타시티점,맛있고 다양한 돈까스를 먹고 싶을 때 갈만한 곳이다.,돈까스 소스 스타시티점 새우 깔끔
P190501000059,1,602,10000000,스시 와꼬,37.5383321,127.0941504,서울특별시 광진구 구의동 214-12,02-457-9996,11:00 ~ 23:00(주말 11:00 ~ 24:00),50,010602_스시 와꼬,강변역에 있는 고급진 스시 맛집이다.,스시 고급진 퀄리티 코스 강변역
P190501000061,1,605,10000000,자양동수산,37.5319949,127.0790997,서울특별시 광진구 자양동 606-11,02-447-1028,16:00 ~ 24:00(월요일 휴무),50,010605_자양동수산,다양한 종류의 숙성회를 맛볼 수 있다. 수산물 시장처럼 정말 많은 종류의 회가 존재한다.,숙성회 사케 추천사시미 매운탕 구의역
P190501000062,1,602,10000000,어반나이프,37.5382447,127.0935511,서울특별시 광진구 구의3동 217-15,02-455-6628,11:30 ~ 22:00(Break time 15:00 ~ 17:00 / Last order 21:00),60,010602_어반나이프,독일 맥주와 소시지를 맛볼 수 있으며 슈바인 학센 주문시 미리 30분전에 말을 하면 도착하자마자 맛볼 수 있다.,슈바인학센 독일 맥주 소세지 강변역
P190501000063,1,605,10000000,도도곱창,37.5393408,127.0692814,서울특별시 광진구 자양동 5-2,02-2298-7789,"15:30 ~ 01:00(2,4쨰주 일요일 휴무)",60,010605_도도곱창,"건강한 곱창, 전골, 막창 등을 맛볼 수 있다.",곱창 막창 전골 치즈 건대입구
P190501000064,1,604,10000000,돈삼육지 군자역점,37.5562925,127.0796172,서울특별시 광진구 능동 279-1,02-454-0367,11:00 ~ 24:00,50,010604_돈삼육지 군자역점,"갈비찜, 삼겹살, 피자, 김치의 조합으로 사람이 많아 예약이 필수라고 한다.",갈비찜 피자 삼겹살 모듬 군자역
P190501000065,1,607,10000000,포비,37.544598,127.0690079,서울특별시 광진구 화양동 33-56,02-497-8555,16:00 ~ 00:30(토요일 12:00 ~ 24:00),50,010607_포비,일본에서 직접 베워온 오코노미야끼 전문가가 운영하는 가게이다.,오코노미야끼 전문 철판요리 일본식 건대입구
P190501000066,1,604,10000000,대한곱창,37.5561056,127.0796202,서울특별시 광진구 능동 221-2,02-456-5207,15:00 ~ 03:00,50,010604_대한곱창,마마무 화사의 곱창먹방에 나온 그 대한곱창 군자본점이다.,불쇼 곱창 화사 막창 군자역
P190501000068,1,602,10000000,망향비빔국수 광진구점,37.549275,127.091225,서울특별시 광진구 구의동 73-5,02-454-1357,10:30 ~ 23:00(Last order 22:30),30,010602_망향비빔국수 광진구점,저렴한 가격에 맛있는 비빔국수를 먹을 수 있다.,비빔국수 만두 어묵 간단 아차산역
P190501000070,1,607,10000000,가장맛있는족발건대점,37.5417618,127.0674453,서울특별시 광진구 화양동 46-47,02-465-3457,15:00 ~ 05:00,50,010607_가장맛있는족발건대점,"콜라겐이 풍족한 족발, 맛있는 보쌈을 먹고 싶다면 추천한다.",족발 보쌈 막국수 묵사발 건대입구
P190501000071,1,607,10000000,콩불 건대점,37.5429838,127.0716833,서울특별시 광진구 화양동 3-29,02-461-7750,11:00 ~ 23:00,40,010607_콩불 건대점,가성비 좋은 콩나물과 불고기 조합으로 마지막에 볶음밥까지 완벽하다.,볶음밥 콩나물 불고기 가성비 건대입구
P190501000072,1,602,10000000,252샤브앤누들,37.5377,127.0838102,서울특별시 광진구 구의동 252-42,02-455-8835,11:00 ~ 23:00,60,010602_252샤브앤누들,샤브샤브를 맛볼 수 있는 곳으로 점심에 할인이 되어 배부르게 먹을 수 있다.,점심할인 샤브샤브 볶음밥 면 구의역
P190501000073,1,607,10000000,낭풍 건대점,37.5411477,127.0708183,서울특별시 광진구 화양동 5-105,070-8232-5201,11:30 ~ 22:00(일요일 휴무),40,010607_낭풍 건대점,얼큰하고 푸짐한 양푼 돼지고기 김치찌개로 배부른 한끼가 될 수 있다.,김치찌개 돼지고기 계란말이 배부른 건대입구
S190501000076,1,607,10000000,백철판0410 건대점,37.5409158,127.0698537,서울특별시 광진구 화양동 8-26,02-461-0410,11:00 ~ 23:00,50,010607_백철판0410 건대점,백종원 대표님의 닭갈비 전문점이다.,닭갈비 백종원 치즈 철판 건대입구
S190501000077,1,607,10000000,원갈비,37.5465376,127.0750404,서울특별시 광진구 화양동 527,02-456-8914,10:30 ~ 22:30,50,010607_원갈비,너무 달지 않은 맛있는 갈비를 맛볼 수 있다.,갈비 양념 찌개 고기 어린이대공원역
S190501000079,1,606,10000000,김환쪽갈비중곡점,37.5689104,127.082767,서울특별시 광진구 중곡동 211-29,02-462-0292,15:00 ~ 01:50(주말 14:00 ~ 01:50),60,010606_김환쪽갈비중곡점,"깔끔한 인테리어에 수제쪽갈비, 돼지갈비, 닭갈비 등을 판매하는 곳이다.",쪽갈비 닭갈비 돼지갈비 수제 중곡역
S190501000083,1,605,10000000,독도수산,37.5371589,127.0660294,서울특별시 광진구 자양동 553-303,02-2205-2626,12:30 ~ 04:30,50,010605_독도수산,다양한 회와 해물탕 등이 존재하며 가성비 좋은 휫집이다.,가성비 스끼다시 횟집 해물탕 건대입구역
S190501000084,1,604,10000000,호아빈 군자역점,37.5564249,127.0794341,서울특별시 광진구 능동 276-4,02-457-2248,11:30 ~ 22:00,40,010604_호아빈 군자역점,"베트남 음식점으로 쌀국수, 볶음밥, 월남쌈 등을 맛볼 수 있다.",쌀국수 베트남 볶음밥 월남쌈 군자역
S190501000085,1,605,10000000,마루샤브 구의점,37.5375333,127.082184,서울특별시 광진구 자양동 779,02-2024-4400,11:30 ~ 21:30(Break time 15:30 ~ 17:30),50,010605_마루샤브 구의점,샤브샤브에 샐러드바가 있어 다양한 음식을 맛볼 수 있다.,샐러드바 샤브샤브 소고기 해물 구의역
S190501000086,1,605,10000000,봄베이인디아,37.5400397,127.0684433,서울특별시 광진구 자양동 7-13,02-463-0045,10:30 ~ 22:00,50,010605_봄베이인디아,"인도식 라면, 커리, 바베큐 등 인도요리전문점이다.",쵸민 커리 치킨 인도식 건대입구
S190501000088,1,607,10000000,호호닭발포차,37.542345,127.0701279,서울특별시 광진구 화양동 5-58,02-465-3455,15:00 ~ 03:00,50,010607_호호닭발포차,닭발로 유명한 곳으로 뼈없는 닭발도 있으며 주먹밥과 같이 먹는 것을 추천한다.,닭발 무뼈 오돌밥 주먹밥 건대
S190501000089,1,607,10000000,짚신매운갈비찜 건대점,37.5419978,127.0705192,서울특별시 광진구 화양동 8-3,02-466-8902,11:00 ~ 02:00,50,010607_짚신매운갈비찜 건대점,오랫동안 자리를 지켜온 매운 갈비찜 집이다.,매운 갈비찜 맵기선택 볶음밥 건대입구
S190501000092,1,607,10000000,오지네,37.5426509,127.069814,서울특별시 광진구 화양동 10-10,02-463-2779,17:00 ~ 03:00,50,010607_오지네,"연탄직화로 구워낸 오징어, 쭈꾸미, 불고기로 불맛이 아주 맛있다.",연탄구이 오징어 쭈꾸미 불고기 건대입구
S190501000094,1,607,10000000,화적단 어린이대공원점,37.5475398,127.0700271,서울특별시 광진구 화양동 18-25,02-498-7405,15:00 ~ 03:00(토요일 12:00 ~ 03:00),50,010607_화적단 어린이대공원점,다양한 고기들이 존재하는 고깃집이다.,어린이대공원역 고기 삼겹살 항정살 새우
S190501000095,1,602,10000000,불난닭발,37.5372347,127.0839878,서울특별시 광진구 구의동 246-16,02-458-3000,16:00 ~ 05:00,50,010602_불난닭발,"닭발을 시키면 계란찜이 나오는, 닭발, 오돌뼈 등 다양한 메뉴를 맵게 즐길 수 있다.",계란찜 오돌뼈 닭발 매움 구의역
S190501000096,1,602,10000000,한신포차 구의역점,37.5466951,127.0914159,서울특별시 광진구 구의동 252-111,02-454-0654,17:00 ~ 04:00,80,010602_한신포차 구의역점,"닭발지존, 닭발국물로 유명한 한신포차의 구의역점이다.",닭발 국물 주먹밥 구의역 한신포차
S190501000097,1,602,10000000,진솔한우곱창,37.5397651,127.0847276,서울특별시 광진구 구의동 251-8,02-444-5482,17:00 ~ 05:00(Last Order 04:00),60,010602_진솔한우곱창,곱이 꽉찬 한우곱창집이다.,곱창 한우 막창 대창 구의역
S190501000098,1,602,10000000,청년다방 강변점,37.5382307,127.0940815,서울특별시 광진구 구의동 214-13,02-455-0687,11:00 ~ 22:00,40,010602_청년다방 강변점,"비쥬얼부터 남다른 떡볶이로, 세련된 떡볶이와 카페처럼 다양한 음료들을 맛볼 수 있다.",오짱 떡볶이 순대 차돌 청년다방
S190501000099,1,602,10000000,일송정,37.5378396,127.0842645,서울특별시 광진구 구의동 252-19,02-447-2233,09:00 ~ 22:00,60,010602_일송정,실내가 모두 룸으로 되어 다른 사람 방해없이 맛있는 한식코스요리를 맛볼 수 있다.,한식 코스 간장게장 룸 구의역
S190530000000,1,1609,10000000,할머니의 레시피,37.5476149,127.043348,서울 성동구 성수동 1가 668-7,02-467-5101,11:30 ~ 22:00(Break time 15:00 ~ 17:00),40,011609_할머니의 레시피,할머니의 손맛을 이어가는 집으로 깔끔한 인테리어에 가정식 한식으로 나온다.,한정식 백반 불고기 손맛 뚝섬역
S190530000001,1,2315,10000000,사발,37.5732644,126.9719961,서울 종로구 내수동 72,02-720-4845,11:30 ~ 21:00(주말 11:30 ~ 20:00),40,012315_사발,"퓨전 국수, 덮밥, 국밥을 만드는 집으로 건강하고 맛있는 음식을 맛볼 수 있다.",퓨전한식 회덮밥 멍게비빔밥 아담한 비빔국수
S190530000002,1,1610,10000000,소문난감자탕,37.5428492,127.0544003,서울 성동구 성수2가3동 315-100,02-465-6580,00:00 ~ 24:00,30,011610_소문난감자탕,백종의 3대천왕에도 나온 정말로 소문난 감자탕 집으로 한끼 식사로 뚝딱이다.,감자탕 백종 수제비 자극적인 성수역
S190530000003,1,2413,10000000,무교동북어국집,37.5677037,126.9798457,서울 중구 다동 173,02-777-3891,07:00 ~ 20:00,30,012413_무교동북어국집,술 마신 다음날 해장하고 싶을 때 맛있게 복어국 한입 할 수 있다.,복어국 해장 밥&국물리필 불금 시청역
S190530000004,1,2439,10000000,동집,37.5672846,126.990947,서울 중구 을지로3가 96-2,02-2265-1339,07:00 ~ 22:00(Break time 15:30 ~ 16:30 / 일요일 휴무),30,012439_동집,순대와 감자국을 파는 곳으로 저녁에는 인기가 많아 줄을 서서 먹어야 한다.,순대국 감자국 소주안주 한끼식사 을지로3가역
S190530000091,1,1805,10000000,크래버대게나라 잠실점,37.5100803,127.1131122,서울 송파구 방이동 110-13,02-412-2338,매일 11:30 - 24:00 / 평일 11:30 - 15:00 런치타임 (공휴일 제외),70,011805_크래버대게나라 잠실점,신선한 대게와 킹크랩을 즐길 수 있는 곳으로 깔끔한 맛을 자랑합니다.,킹크랩 대게코스요리 대게찜 친절한 싱싱한
S190530000092,1,1606,10000000,목포산꽃게,37.5677281,127.0450233,서울 성동구 마장동 767-41,02-2292-1270,매일 11:30~21:30 / 월요일 휴무 매 월 첫째주,60,011606_목포산꽃게,마장동에서 유명한 꽃게 맛집으로 TV에도 여러번 촬영할 만큼 맛있는 집입니다.,꽃게찜 꽃게탕 수요미식회 친절한 싱싱한
S190530000097,1,2416,10000000,하동관명동본점,37.5643946,126.9850185,서울 중구 명동1가 10-4,02-776-5656,평일 07:00 - 16:00 / 일요일 휴무,50,012416_하동관명동본점,최고의 한우만을 사용하고 40년 넘게 하동관의 국솥을 지켜오신 하동관 3대 김희영 사장님께서 한결같은 맛을 유지하고 있습니다. ,꼬리곰탕 설렁탕 순대국밥 미슐랭 보양식
