3994,맛있는 편이에요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3995,"최근에 새로 나온 메뉸데 적당히 짭조름하면서 고소한 맛이 일품이다. 안에 베이컨, 감자, 치즈, 옥수수, 시금치 등이 조화롭게 들어 있다. 그 중에 감자 포션이 제일 많았던 것 같은데 그래서인지 일반 디저트빵보다는 훌륭한 에피타이저를 먹는 듯한 느낌이었다. 식사빵으로 괜찮다고 추천받았는데, 양이 식사로는 택도 없다ㅋㅋㅋ 간식용이나 에피타이저다 이건. 맛있었으니 양과 무관하게 만족스럽긴 하다. 그렇다고 많이 먹다보면 질릴 그 맛인데 크기가 작아서  오 완전 맛있다~_~싶을 때 거의 사라지기 때문에 다음을 기약하며 보낼 수 있다. 역시 루엘드파리는 적당히 를 아는 빵집같다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3996,더베이커스테이블,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3997,"나라마다 식문화가 다르듯, 빵 역시도 나라마다 그 스타일이 다르죠 그 맛들 다 느껴보느라 제가 아직도 빵을 못끊나봐요^^; 담백하면서 거친 맛이 매력적인 독일빵.저는 브뢰첸과 브레첼을 먹었어요원산지에 적힌 베이커 독일산이 무색하지 않은 맛워낙 기름진 빵을 싫어하는 터라 까슬한듯한 식감이 정말 좋았어요저는 보통 브레첼을 반죽 자체에서 짠맛이 나거나 담백한 반죽 위 굵은 소금으로 짠맛이 입혀지거나 하는 스타일로 구분하는데, 여기 브레첼은 후자인 것 같아요 전 유럽에서 전자로 너무 고통받았어서 후자가 훨씬 좋아요외국인 직원분이 많은데 개의치않고 한국어로 하셔도 다 알아들으시더라고요 다음에 오면 브런치하고싶어요!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3998,"토마토 스프랑 모짜렐라 페스토 샌드위치, 크림소스 슈니첼 먹었어용 토마토 스프가 제일 맛있었고 다른 메뉴는 그냥 어디선가 먹어본 맛...? 분위기가 완전 외국 같아서 잠깐 여행간 기분이었어요",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3999,"#190518바나 #MD일기#TheBakersTable #더베이커스테이블?수요미식회 등 이미 여러 매체들에 소개된독일식 베이커리 / 독일식 레스토랑 / 독일식 펍.?처음엔 별로 기대를 안 하고 방문했었는데,생각보다 생맥주도, 커리 부어스트도, 포카치아도너무 맛있어서 다음 날 바로 재방문 했던 곳이다.?결론 먼저 말해보자면 맛의 편차가 큰 집.사실 첫 방문 때 주문했던 모든 메뉴- 맥주조차도!너무 만족해서 안 좋은 평이 이해가지 않았었는데,?두 번째 방문 때 완전 납득이 가더라.포카치아도 첫 방문 때와 달리 마르고 질긴 데다맥주도 시큼한 맛이 나서 반 이상을 남기고 왔다.?첫 방문 바로 다음 날 재방문 한 것이고,똑같은 맥주에 포카치아를 주문한 거라맛의 차이가 확연하게 느껴지더라.?다만 커리 부어스트 만큼은 들어가는 식재를레시피대로만 넣고 조리하는 음식이라 그런지맛이 똑같아서 괜찮았다- 두 번째 방문 때도 만족!?데일리 수프도 타 리뷰들에서 말하고 있듯묽은 느낌이지만 꽤 진해서 빵 찍어 먹기 좋더라.질겨진 포카치아라도 여기에 담궈 먹으면 꿀맛★?두 번째 방문 때 실망하긴 했지만,그래도 커리 부어스트에 맥주가 생각나면어김없이 재방문 할 것 같은 곳이다.?그 때는 슈나이더바이즈 하나만 먼저 주문한 뒤상태 괜찮은지 확인하고 하나 더 주문해야지...커리 부어스트 + 데일리 수프 + 빵 조합 강추다!-?#CurryWurst 15500 ★★★★#DailySoup #Mushroom 6500 ★★★★#SchneiderWeisse 9500 ★★★☆#Bitburger 9500 ★★★☆#Focaccia 3500 ★★★☆",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,"제가좋아하는 식사빵을 파는 더 베이커스테이블!!!올리브브레드, 그리구 롤빵?2개와 브레첼을 샀습니다.올리브브레드는 겉은투박하지만속은쪽촉하고쫄깃하며 짭쪼름한 올리브가 매력적이구브레첼도 짭쪼름하며 쫄깃해서 좋았어요(약간의 고소함도있고 조금은 질기기도한?)롤빵두개는 빵동고에 저장해버렸지만 맛있지 않을까여?ㅎㅎ 브레첼엔 에쉬레버터를 끼워서 버터브레첼해먹으니 더욱맛있구 !! 경리단길또오면 또 사먹을겁니당",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4001,맛있다. 그러나 메뉴선택을 잘해야한다.열번이상 방문해본 결과토마토스프와 모짜렐라페스토파니니가 제일 맛있다.바게트도 맛있어서 사가기 좋다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4002,나폴레옹과자점 본점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4003,고르드,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4004,가격이 사악한데 그만큼 특별한 맛인지 모르겠다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4005,무난무난 딱 그냥!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4006,"왕 큰 앙버터 마카롱으로 한참 인기있던 곳. 내 스타일은 아니어서 한 번 사먹고 말았다. 3층은 시험기간만 아니면 한산한 편이라 시간 보내기 좋다. 그렇다고 조용하진 않음 ㅠㅠ치즈케익은 포크질이 힘들정도로 포슬포슬하게 떨어져서 먹기 어려웠고, 콘치즈빵은 막 특이한 맛은 아님. 그냥저냥 무난한 대형 빵집!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4007,"레몬 페스츄리(2,700원)맛있었습니다",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4008,왜 정신차리면 빵 계산하구 있냐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4009,복합문화공간 에무,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,"꽤 분위기가 있고 광화문 역에서 15분쯤 걸어가야 있는 곳이에요. 약간 외진곳에 있어서 일부러 찾아오지 않는 이상 방문하기는 어려울 것 같아요. 메뉴를 꽤 다양하게 시켰는데 사진이 몇장 없네요 ㅠㅠ 지중해 음식이라고 들었는데 제가 느끼기엔 그냥 이탈리안 레스토랑이랑 별반 차이가 없는것 같아요. 식전빵은 종류가 한 3개쯤 되는데 먹물빵, 호밀빵, 그냥 우유식빵 같은 빵이 나왔어요. 발사믹을 적게 주셔서 찍어먹기 좀 힘드네요.샐러드는 그냥 평범하고 드레싱도 딱히 특별한 건 없었어요. 버섯 샐러드눈 버섯이 꼭 고기같운 식감이라 두번 먹었어요 ㅋㅋ단호박 빠네가 맛있다고 사람들이 극찬 했었어요.아주 느끼하고 단호박의 단맛이 조금 느껴지는데 양은 얼마 안되요. 느끼한거 좋아하시눈 분들은 잘 드실것 같아요. 단호박 빠네만 한번 더 시킬만큼 인기가 좋았으니 추천합니당.원나잇 푸드트립에서 권혁수가 먹었던 시커먼 빠에야가 나왔었는데 맛운 그럭저럭 괜찮지만 입술에 시커멓게 묻으니 데이트하러 가시는 분들은 주문을 삼가해 주시길... 생각보다 매우 보기 흉합니다. 이에도 시커멓게 묻고요. 해물탕 같이 생긴 스푸가 있는데 칠리와 토마토 소스룰 베이스로 만든 것 같아요. 엄청 칼칼하개 생겼는데 별로 맵진 않고 해산물 토마토 스프 먹는것 같았어요.그릇가득 바지락 담겨져 나오는 요리가 있는데 뭔가 이것저것 양념을 한것 같지만 조갯살애서 딱히 툭별한 맛운 느껴자지 않었고 조개 껍질울 담울 그룻을 따로 주셔서 좋았어요. 생각보다 조개껍질이 엄청 많이 나오더라구요.그릴드 치킨이라고 닭고기가 통으로 구워져소 야채랑 같이 나오는게 있는데 나눠먹기 정말 힘들어요. 닭 해부하는 이 기분.... 그리고 닭고기 보다 같이 구워져서 나온 양파, 마늘, 토마토, 파프리카가 더 맛있었습니다.다음에 또 오고싶지만 너무 비싸니까 엄카찬스 쓸때 부모님 모시고 오는걸로...(나년... 불효녀다 에휴)광화문 근처에서 분위기 잡고 조용하게 식사하고 싶으신 분들께 추천해 드려요!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,메이비카페,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4012,"고양이 너무 귀여움...?다른테이블도 귀여운 강아지대리고오고 이런거싫어한다면 좀고려해봐야겠지만 동물좋아하는 우리는 힐링타임이였다ㅎㅎ저녁먹고 숙소들어갔다가 10시쯤나와서 바다드라이브하면서 주위 문열려있는카페있으면 가자했는데,다른카페들은 8시나 9시쯤 거의 문을 닫고 밤에 카페와 펍을 같이 하는곳만 열려있는 상태였다 물론 스타박스나 엔젤 등도 있었지만 제주도에왔으니 다른 특색있는 카페가는게 나을것같았다카페가 주목적이였기때문에 펍이라도 카페기능이 많이 살아있는 곳을 찾았고 여기는 1시까지하는 카페엔 펍이였다가격도 적당하게 괜찮았고 굳이 맛을 기대하지않았는데 생각보다 너무 독특하고 맛있어서 아주 만족스러웠다 제주도의밤하면 이카페 생각나는정도ㅎㅎ카페규모는 크지않고 아담하다나는 뱅쇼를 주문하고 언니는 카페모카를 시켰다겨울이라 따뜻한 와인이있다길래 시켜봤는데 와인의향과 계피의향이 같이 느껴지면서 작은감귤이 1/4 덩어리로 들어가서그런지 은은한 상큼함과 달달함도 같이 느껴졌다 마시는곳에 설탕도 묻혀있어서 계피의 맛을 중화시킨다 원래 계피를 좋아하는편이아니라서 첨에 계피맛이느껴질때 주춤하긴했지만 다른맛들도 조화롭게 잘 어울러져서 끝까지 음미하면서 잘마실수있었던것같다ㅎㅎ원래 커피를 워낙 좋아하는 언니는 카페모카를 시켰는데 그런말 잘 안하는 언니가 너무맛있다고 극찬했다 생크림이 수제같은데 시중에 맛잇다는 카페집의 달기만한 생크림이 아니라 진짜 담백한 단맛의 생크림이였다고 초코시럽때매 달기만한것도아니고 비싼 초콜릿을 먹는느낌이였다고 연신 극찬했다나는 뱅쇼에 꽂혀서 맛보진못했지만 언니가 그렇게 말할정도면 커피좋아하는 사람들은 한번쯤 느껴보는것도 좋겠다 생각이들었다 물론 카페모카 자체도 쓴맛없이 깔끔하고 아주 만족스러웠다고 한다밤에 갑자기 카페가고싶은생각이 들었다면 여기한번 들러보는게 좋을것같다ㅎㅎ 주변에 이중섭거리도있고 좋았음ㅎㅎ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,이중섭거리에서도 예쁜 꽃집 옆에 위치한 카페.인테리어도 이국적인데 외국인 손님도 많아서 외국에 온 듯한 기분이 들어요 ㅎㅎ뱅쇼를 마셨는데 따끈한 와인 안에 감귤을 통째로 넣어주셨더라구요. 와인과 너무 잘 어울리는 것 같아요. 이중섭거리 구경하고 저녁 식사 후 잠깐 쉬었다 가기 좋은 곳이에요!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,"겨울밤 간단하게 뱅쇼 한 잔과 토마토를 곁들인 모짜렐라치즈를 먹었는데, 분위기가 너무 좋았어요 추천",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4015,이중섭거리에 위치해서 찾아가기 쉬웠네요카페랑 펍이랑 같이운영하고 옆에 꽃집이있어 분위기 좋습니다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4016,"이중섭 거리에서 간단하게 한잔 하려고 찾은 곳.거리 자체가 예쁘고 이 집은 바로 옆에 꽃집도 있고 전체적으로 인테리어가 인상깊었다.우리가 시킨건 호무스에 야채스틱과 빵이었는데, 빵이 없어서 크래커로 대체됨.호무스가 맛있었고 전체적으로 분위기가 좋아서 느긋하게 한잔 하기에 좋았다.더워서 내부에서 먹었지만 외부에도 자리가 있다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4017,아실라,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4018,3/5점우선.. 여기 남자 매니저 ? 분 응대가 정말 좋다우리쪽에 문제가 있었는데(주문이 오류남) 몇번이나 하나하나 설명하며 사과해주시고 그에 대해 서비스도 주시고 해당 음식은 음식값을 받지않앗다 음.. 대충사과가 아니라 이로 인해 우리가 기분나쁠까봐 에 초점을 둔 느낌이라 좋았으페스츄리피자랑 대표메뉴를 먹었는데대표메뉴는 찌개?같았지만.. 음.. 둘 다 별로였다그냥 둘이 은근 나뉘어있어서 남자친구랑 오붓하게 얘기하고 그러기에 좋은 듯 싶다. 입구나 내부 분위기가 특이해서ㅎㅎㅎ; 나는 모로코 음식이랑 안 맞는가...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4019,가격대가 있지만 음식 여러개 시켰는데 다 맛있었다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,모로코 음식 상당히 꽤 맛있는 곳. 룸으로 되어 있어서 아늑하고 좋음.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,룸 형식으로 되어 있어서 아늑하고 좋았음!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022,대표적인 메뉴를 먹었는데.... 모라코 스튜라고 했는데 하.. 이름이 기억 안나네요 ㅠㅠ 근데 굉장히 맛있었습니다. 로제 소스에 스테이크 조각들과 같이 먹으니 배가 든든! 커튼을 이용해서 룸형식으로 만드는데 은근히 편하고 좋았습니다. 가격대가 있는 편이지만 인테리어가 독특해서 한번쯤 가볼만한 곳입니다. 서비스는 조금.... ;; 개선할수있는 부분인거 같아요.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4023,프로스트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4024,"직원 서비스가 개똥입니다.처음에 민증 검사 할 때 제 신발 보고 인상 쓰고.진짜 어이없는게 여름에 여자들이 자주 신는샌들같은 슬리퍼 있잖아요. 그거 신었는데민증 검사할 때부터 제 신발 보면서 인상쓰더니저보고 신발 어디서 샀냐 물어보대요.어이없어서 에이비씨마트에서 샀다고 대답했어요들어갈 때부터 진짜 기분이 확 잡쳐서 들어갔습니다.강남, 이태원, 건대, 홍대, 을지로 놀러 많이 놀러다녀봤는데살다살다 이태원 펍에서 입뺀 당할 뻔은 처음이네요.슬리퍼는 이태원 웬만한 펍에서 규제하는거 알고있어요.근데 내가 무슨 아디다스 삼선 슬리퍼를 신고 나왔어 뭐 슈퍼 갈 때 신고 가는 슬리퍼를 신고 나왔어.여자들 많이 신는 굽있는 슬리퍼 그거 신었는데 장난하나 진짜 ㅡㅡ  눈 안 좋아서 잘못 봤다 하면 당장 그 사람 자르고 눈 좋은 직원이나 쓰세요 .진짜 목 다 늘어난 유행 한참 지난 게스반팔티 입고 형광 반바지 입은 고등학생같은 남자애나 입뺀하세요 ㅡㅡ 아 물론 민증 검사는 했겠지만웬 고등학생같이 보이는 애가 있어서 깜짝 놀랐네.후기들 보니까 다른 직원들도 문제가 많나보네요.아니면 전부 다 그 사람 이야긴가 ^^ 그 직원 외엔 전부 다 만족스러웠어요.우리만 춤추니까 사람들 다 우리 주변으로 모이고 외국인 친구도 만들고 재밌게 놀다 왔네요.입장부터 기분 잡쳐서 들어가서 그닥 좋은 기억의 가게는 아니었네요. 다신 가진 않을 것 같아요^^파운틴이나 또 가야지~",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4025,까르보나라가 정말 맛있다!근데 누군가는 이정도 돈주고 시키는 까르보나라는 어딜가도 맛있다고 했다 .ㅋㅋㅋ암튼 내 입맛엔 딱이다!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4026,"퍼지네이블과 프로스트 바이젠 주문가격- 칵테일 8천원부터, 맥주 7천원 부터.서비스- 글쎄...분위기- 분위기로 씹어먹는 프로스트... 매장도 넓다우선 사진이 미친듯이 왜 흔들렸는지 모르겠다. 나는 가만히 찍었는데...바틀 주문이 아니면 주말에 테이블 잡는건 포기해야한다. 스텐딩하고 있고 주로 헌팅하러 많이 오는 것 같음 ㅋㅋㅋㅋㅋ 나랑 친구는 그냥 서서 노래듣다가 나옴. 그런데 노래가 유명한데 좀 된 노래들이라 쉽게쉽게 따라 부르고 그러고 왔다.맥주는 관리 잘된 맛있는 맛. 퍼지네이블은 술 맛 하나도 안나고 달달한게 그저 맛있었다.다음에는 맥주 마시고 싶음! 맥주 맛있당그런데 남자들이 지나다니면서 다 스캔하시고 다님 ㅋㅋㅋㅋ 뭔가 스텐딩형 헌술 같은 느낌이였다!친구는 캐나다 생각난다고 향수에 젖어있었음.전체적으로 프리하고 자유로운 분위기.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4027,불친절 불친절~ 조금만 친절하심 안될까요? 주말 테이블 차지 좋습니다그래도 조금만 친절하면 얼마나 좋을까요?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4028,분위기가 좋다.사람이 많아서 좌석에 앉기는 쉽지않지만,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4029,코다차야 강남점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4030,서울서둘째로잘하는집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4031,"웨이팅이 길다는 얘기가 많았지만비 내리는, 평일 오후에 방문해서다행스럽게 웨이팅 없이 바로 들어갔어요.단팥죽과 십전대보탕 주문했습니다.설탕이 많이 들어간, 강한 단맛 때문에단팥죽을 싫어하는 편이었는데과하게 달지 않아 맛있었어요.은은하게 나는 계피 향도 좋았구요.달다는 리뷰가 많아서 걱정했지만이것보다 과하게 단맛이 나는 단팥죽만 먹다보니단맛이 강하다고 느끼지는 못했어요.쌍화탕에 몇 가지를 더 넣으면 십전대보탕이에요.그 재료 중 하나가 인삼인데 인삼때문인지 생각보다 많이 쓴 편이었어요.생강 편강이 따라 나오는데, 같이 먹으니 그나마 쓴맛이 좀 완화되는 느낌이에요. 삼청동을 자주 들르는 편은 아니라언제 재방문할지는 모르겠으나삼청동 들른다면 꼭 재방문하려합니다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4032,평점 높길래 지나가는 길에 가보았다.친절하고 단팥죽의 알찬 고명과 맛이 좋았으나양에 비해 가격이 비싸다는 생각이 든다. 식혜가 달고 단팥죽은 더 달다...ㅜㅜ 제공해주시는 차가 없었더라면 다 먹지못했을 거 같다달아서 아쉽다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4033,맛있다와 괜찮다의 중간 정도?맛있는데 양이 적다식사하러 갔다가아 여긴 디저트 개념으로 와야 하는구나 생각함,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4034,"뼈가 시리도록 추운 요즘같은 때 생각나는, 서울에서 가장 따뜻한 음식을 파는 곳.40여년 전에 현재의 자리에서 십전대보탕을 팔며 시작한 이 찻집은, 이내 맛있는 단팥죽으로 인기를 끌기 시작하고, 세월이 흘러 이젠 “서울에서 가장 맛있는 단팥죽을 파는 곳” 하면 자연스럽게 떠오르는 곳이 되었다. 2014년엔 서울미래유산으로 선정되기도 했고, 법정스님이 입적하기 전 마지막으로 먹은 음식으로 알려지기도 했다.내게 단팥죽은 첫 술에나 맛있지, 혼자서 한 그릇을 맛있게 비우기는 참 쉽지 않은 음식이다. 근데 여기 단팥죽은 한 그릇을 뚝딱 비우고도 금새 아쉬움이 남는다. 곱게 갈려 부드럽게 넘어가는 팥죽, 그 달콤함 위에 매력적인 향을 더하는 적절한 계피가루, 그리고 계란만한 사이즈를 자랑하는 쫀득한 새알심까지 모든 요소요소들이 맛있는 단팥죽의 기준이 되었다.추운 겨울날 포장해서 차안에서 얼린 몸을 녹여가며 먹었던 기억과 식당에서 Back to the 70’s의 분위기를 즐기며 먹었던 기억. 둘 모두 참 행복했던 순간으로 남아있다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4035,새알심과 올라간 고명(특히 밤)을 같이 먹으니더 재미있는 맛이었다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4036,더달달 역삼점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4037,"극강의 달달함을 원한다!! 할때 추천해드리고 싶어요!!휘핑크림도 낭낭하게 올려주시고 가격에 비해 양이 정말 많아서 디저트배가 터질뻔했다는,,,!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4038,"무난 평범함 비주얼은 예쁨팬케이크 맛은 별로,, 아무맛 안남 주변에 아이스크림이나 생크림 맛으로 먹음",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4039,"더달달 초코빙수??강남역에서 빙수먹고 싶으면 여기가 가장 먼저 떠오르는데 왜 아직까지 리뷰를 안썼는지 모르겠어요! 더달달 처음엔 비싸다고 생각했는데 요즘은 다 가격이 올라서 무난해진거 같아요! 초코 전문점이라 초코도 팔고 마카롱도 팔고 클래스도 여셔요! (하지만 짱비싸여 ㅠㅜㅠ 망플 클래스 어기서 열어주세요,,,) 이날 전시된 8마넌짜리 초코구두는 약간 신세계 ㅋㅋㅋㅋㅋ 누가 사나요,, 궁금,, 가면 항상 초코빙수를 시키는데 양이 어마어마해서 세명은 필요한 거 같아요. 초코얼음에 초코 아이스크림, 브라우니와 오래오까지 완전히 초코초코 달달한 맛입니당! 당충전이 잘되어요~! 하나하나 맛있는건 아닌데 설빙보단 마싯서요! 그리고 양이 많구 달아요!굳이 찾아올 집은 아니지만, 강남역에 오면 자주 들르는 가끔 생각나는 맛입니당 :-)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040,"@ 달달와플(12,000): 처음 먹었을땐 달달하고 맛있다고 생각했지만.. 너무 달아서 먹을수록 물려요. 4명정도 가서 나눠먹어야 물리지 않게 먹을수 있을것 같아요. 생크림을 산처럼 쌓아주는건 좋았어요!제가 갔을때 날씨가 좋아서 테라스에서 먹었더니 파리, 날파리가 엄청 꼬였어요ㅜㅜ 테라스는 안가시는걸 추천해요",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4041,"강남에 롱런하는 카페 중 하나 2014년에 왔었다가 2018년 4년만에 왔는데도 사람 더 많고 여전함. 롱런하는데는 이유가 있겠지, 먹은 것은 말차쇼콜라",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4042,호텔수선화,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4043,"안주는 시키지 않고, 복숭아와 각종 과일이 들어갔다는 화이트 와인을 한병 주문하였습니다. 분위기가 좋고, 인테리어가 예뻤습니다. 와인은 28,000원으로 3명이서 작은 잔으로 2잔 조금 넘게 즐길 수 있었습니다. 밤이 깊어질 수록 웨이팅이 길어집니다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4044,"Hipness overload. 을지로 바이브의 화신인 카페 겸 펍이에요. 금요일 저녁에 가니 간신히 한 자리 있었고, 바로 웨이팅이 생겼어요.# 밀크티 (7.) : 보틀에 제조일자 (2일 전이었어요)가 써있었고 레트로한 컵과 같이 내주세요. 너무 달지 않아서 좋았어요.야근하는 바람에 친구랑 저녁약속을 취소하고 간 거라 사실 메뉴에 샌드위치랑 토스트를 보고 정한 건데 7시까지만 하셔서 못 먹은 게 아쉬워요. 분위기는 정말 좋지만 제가 앉은 자리가 좀 불편했고 (옛날 서랍을 재활용하셔서 다리가 불편했어요ㅠㅠ) 테이블 간격도 다소 좁아서 저는 괜찮다 드립니다... 알다가도 모르겠는 을지로 갬성... 쿨하지 못해 미안해...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045,"위치: 너무 찾기 힘들어요. 간판이 눈에 잘안띔.가격: 음식의 맛과 퀄리티, 시설, 위치 등을 생각하면 너무 비싸요. 디저트도 먹을만한게 없고 직접 만들수있는 난이도의 안주류 뿐인데 그마저도 비싸요. 요새 맛있고 좋은집 널렸는데 여긴 가격을 납득할수있는 수준의 맛이 아니에요. 유명세를 최대한 이용하려는 의도로밖에 해석되지 않는 가격과 맛이에요.분위기: 힙이라는것도 대충 신경안쓴듯한 멋의 완성도가 있는데, 조잡한 느낌의 인테리어에 충격받았어요. 일단 가구의 퀄리티와 배열이 막 갖다놓은 느낌이고 편안함을 기대할수 없구요. 돈을 지불한 만큼 그에 상응하는 분위기와 서비스가 제공되어야 하는데.. 친구만 아니었음 전 바로 나왔을 거에요. 훨씬 힙하고 세련된 곳 많은데 오래된 낡은 건물에서 먼지마시며 불편하게 앉아있고 싶지 않아요.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4046,살짝 어두움 엔틱한 분위기 최고!모듬 치즈 시켜놓고 도란도란 얘기하기 좋은곳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4047,"찾아오긴 힘들었지만, 분위기는 보장..음료는 soso..사실 별로 였고 증말루 분위기를 느끼러 오는곳! 날씨가 급 추워져서인지 인기가 식은건지 15?분 정도 밖에 안 기다렸어요!쉐어테이블에 앉게될 수도 있답니당??",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048,학림,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4049,가성비 ●●●○○맛 ●●●○○분위기 ●●●○○재방문의사 70본점 학림다방은 웨이팅이 길어 처음으로 방문해 본 학림커피. 자리가 널찍널찍하고 한산해 여유를 즐기기에 좋았다. 다만 디저트류는 본점에서만 판매하고 음료만 취급함. 내 치케.... 내 인생치케 학림 치즈케이크 넘 먹고싶었는데 흑흑... 그래도 역시 비엔나는 몽글몽글 아주 맛났고 드립백을 주셔서 기분 좋았음. 비 오는 날 가면 분위기가 아주 좋음 :),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050,재방문 한 곳 비엔나 커피와 에스프레소 콘파냐크림이 부드럽게 무너지는 편인데 맛이 참 좋았어요비엔나 혹은 콘파냐 주문하면 드립백커피도 같이 주는 것도 좋았어요공간 또한 북적북적하지 않고 사람을 편안하게 해주는 느낌왜 이곳이 대학로의 오랜 터줏대감이 됐는지 이유를 알것 같았어요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4051,역시 학림 :)이지만 뭔가 학림다방이 더 맛있는 거 같은 느낌적 느낌 ㅠㅠㅠ 아인슈페너 마셨는데 분명 같은 메뉴인데 학림다방에서 마셨을 때가 더 맛있는 느낌이었어요 왜지ㅠㅠ 분위기는 학림다방과 완전히 달라요. 굉장히 넓고 모던한 느낌?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4052,"맛		★★★★☆분위기	★★★★☆가성비	★★★☆서울대학교 안에 있는 학림 2호점. 2호점이 있는줄도 모르고 지인 따라 들어갔다가 학림다방 커피를 맛보게 되다니.. 개이득ㅎㅎ 전통 찻집과도 같은 조용한 분위기가 특히나 넘넘 만족스러웠어요! # 아이스 아메리카노(6,000)아메리카노를 주문하면 2가지 블랜드 종류를 선택할 수 있는데, 개인적으로 산미가 나는 커피를 좋아해서 시즌 블랜드로 고름. 가격은 다른 커피전문점에 비해 비싸긴 한데.. 맛은 대만족! 산미가 꽤 나고 커피가 묵직하지 않아 꼭 산미나는 콜드브루를 먹는 듯한 느낌이 들었당. 또 드립백 커피도 주셔서 할인?받은듯한 느낌을 받을수 있었음ㅋㅋ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4053,"학림다방 못가서 간 곳. 사람 적당히 있어서 고즈넉하고, 자연광도 잘들어오고, 배경음악 선곡까지 평화롭고 완벽했어요! 조용조용 말해도 잘 들려서 대화하기 좋은 곳. 화장실도 깔끔하고, 카페 크기도 온도도 적당합니다.  다시 가고싶어요!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4054,트리아농,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
